img_id	img_url	title	eng_title
126184.jpg	71-143781327--null--11-02-2019-18-24-00-383-.jpg	Posaunenchor Wirtenbach mit Filmmusik vom Feinsten	PosaunenchorWirtenbachwith filmmusic at its best
126186.jpg	szene-aus-brechtfilm.jpg	„Brecht kannte die Todesangst“	"Brechtknew thefear of death"
126187.jpg	grundschule-in-agathaberg.jpg	„Moderner Unterricht ist so nicht möglich“	"Modern lessons are not possible so"
126188.jpg	71-143808652--null--11-02-2019-18-04-46-887-.jpg	KV Rot-Weiß Fenke feiert närrisches Jubiläum	KVRed-WhiteFenkecelebratesanniversaryfoolish
126189.jpg	dpa-buecher-buecherregal-lesen.jpg	Bücherei-Fusion mit Hückeswagen ist wohl vom Tisch	LibraryfusionwithHückeswagenis probablyoff the table
126191.jpg	71-143808194--null--11-02-2019-18-25-02-046-.jpg	Mobile Retter sind doppelt so schnell wie ein Rettungswagen	Mobile rescuers are twice as fast as an ambulance
126193.jpg	freihandelsabkommen-eu-japan.jpg	NRW profitiert	NRW benefits
126195.jpg	koelner-feuerwehr-twittert.jpg	So lief das Twitter-Gewitter bei der Kölner Feuerwehr	So the Twitter thunderstorm on the Cologne fire department ran
126196.jpg	71-143813442--null--11-02-2019-19-15-00-844-.jpg	Uber startet in Köln und will Taxis Konkurrenz machen	Uber starts in Cologne and wants to make taxis competition
126197.jpg	der-taeter-vor-gericht.jpg	Täter bietet Opfer Schmerzensgeld an	The perpetrator offers victims in pain
126200.jpg	warnstreik-oeffentlicher-dienst.jpg	Mitarbeiter in Kliniken und Behörden streiken	Staff in clinics and authorities strike
126201.jpg	urn-newsml-dpa-com-20090101-190211-99-935909-large-4-3.jpg	Geduldsspiel beim FC Nürnberg - Frage nach Köllners Zukunft	Patience at FC Nuremberg - Question to Köllner's future
126203.jpg	campingplatz-luegde-2.jpg	Zahl der Opfer in Lügde steigt auf 31	Number of victims in liage rises to 31
126207.jpg	akk-bei-klausurtagung-migration.jpg	CDU will bei Flüchtlingen „Humanität und Härte vereinen“	CDU wants to "unite humanity and hardness" with refugees "
126209.jpg	kfz-zulassungsstelle-koeln.jpg	Kürzere Wartezeit und weniger Wut in der Kfz-Zulassungsstelle	Shorter wait and less anger in the car registration office
126210.jpg	kabarettist-volker-weininger.jpg	Ein Tag im Karneval mit dem alkoholisierten „Sitzungspräsidenten“	A day in the carnival with the alcoholic "meeting president"
126213.jpg	annegret-kramp-karrenbauer.jpg	Kramp-Karrenbauer hält nichts von Abkehr von Hartz IV	Kramp Karrenbauer holds nothing of departure from Hartz IV
126215.jpg	spanischer-bau-rathaus--1-.jpg	Umweltschützer fühlen sich von Kölner Verwaltung verunglimpft	Environmentalists feel joined by Cologne administration
126219.jpg	urn-newsml-dpa-com-20090101-190208-99-906042-large-4-3.jpg	Die Klempnerin	The plumbing
126220.jpg	urn-newsml-dpa-com-20090101-190211-99-944365-large-4-3.jpg	Verdi: Warnstreiks an Unikliniken und Landesbehörden	Verdi: Warning strikes on university hospitals and state authorities
126221.jpg	wer-hungrig-auf-eine-jecke-zeit-war--dem-wurde-schnell-geholfen-.jpg	Raderdoll im Haus Klippenberg	Raderdoll in the house Klippenberg
126222.jpg	bernard-haitink-am-pult.jpg	Brillanz trotz Grippe	Brilliance despite flu
126223.jpg	wer-regiert-die-welt--bei-den-61--grammys-die-frauen--von-links-oben-im-uhrzeigersinn--janelle-mon%C3%A1e--kacey-musgraves--jennifer-lopez--michelle---.jpg	Kacey Musgraves’ goldene Stunde	Kacey Musgraves' Golden Hour
126224.jpg	die-zigarre-ist-immer-dabei--burghart-klaussner-als-alter-bertolt-brecht.jpg	„Er kannte die Angst vor dem Tod“	"He knew the fear of death"
126225.jpg	brillantes-konzert-im-nicht-ausverkauften-saal--die-westdeutsche-sinfonia-leverkusen-gab-ihr-drittes-konzert-der-saison-.jpg	Emotionen statt Geschwindigkeit	Emotions instead of speed
126226.jpg	was-darf-bei-karneval-nicht-fehlen--richtig--kamelle-.jpg	Großer Trubel bei kleinen Narren	Big bustle with little fools
126227.jpg	unterhaltsames-konzert--der-bachchor-sang-rossini-.jpg	Messvertonung mit Fallstricken	Measuring toning with fall knitting
126231.jpg	fahrerloser-bus.jpg	Einsatz von fahrerlosen Busse wäre in Hürth und Brühl möglich	Use of driverless buses would be possible in Hürth and Brühl
126232.jpg	baustelle-schlossgalerie-freitreppe.jpg	Eröffnung von Schlossgalerie in Bensberg verschiebt sich bis November	Opening of Schlossgalerie in Bensberg moves until November
126233.jpg	gemuend-von-oben.jpg	2019 nur vier verkaufsoffene Sonntage in Schleiden geplant	2019 Only four open Sundays in Schleiden planned
126235.jpg	urn-newsml-dpa-com-20090101-190211-99-943363-large-4-3.jpg	Bahamas per Postschiff erleben	Experience Bahamas by mail
126236.jpg	71-143802466--null--11-02-2019-16-27-15-859-.jpg	Zweite Ausfahrt zur Entlastung am Schulzentrum	Second exit for relief at the school center
126239.jpg	urn-newsml-dpa-com-20090101-190211-99-944839-large-4-3.jpg	Tui legt Zahlen zum ersten Quartal vor	TUI presents numbers for the first quarter
126240.jpg	ko-tropfen-symbolbild.jpg	„Ich wäre vermutlich mit jedem ins Bett gegangen“	"I would probably have gone to bed with everyone"
126245.jpg	kapitol-120219.jpg	Einigung im US-Haushaltsstreit verkündet	Agreement announced in US budget dispute
126246.jpg	71-143788243--null--11-02-2019-16-46-14-994-.jpg	Investoren planen Umbau in moderne Reitanlage und Wohnungen	Investors plan conversion into modern riding dishes and apartments
126247.jpg	dlrg-overath-einsatzfahrzeug.jpg	DLRG Overath sucht neuen Stellplatz für Einsatzfahrzeug	DLRG Overath is looking for new parking space for emergency vehicle
126248.jpg	leerstehender-getraenkemarkt-frechen.jpg	Aus ehemaligen Trinkgut-Markt soll Eventhalle werden	From former drinking goods market, an event hall should be
126250.jpg	uwe-krause--fkp-praesident-aus-leverkusen.jpg	Die Leverkusener Narren plagen große Sorgen	The Leverkusen fools plague big worries
126251.jpg	sek-symbolbild.jpg	Schwerbewaffnete in Parkhaus lösen SEK-Einsatz aus	Heavy armed in parking garage solve SEK insert
126252.jpg	71-143795583--null--11-02-2019-17-05-36-159-.jpg	Leichlinger TV zieht beim Neujahrsempfang positive Bilanz	Leisling TV attracts positive balance at the New Year's reception
126253.jpg	urn-newsml-dpa-com-20090101-190212-99-949018-large-4-3.jpg	Max Mutzke bekommt Champagne-Preis für Lebensfreude	Max Mutzke gets Champagne Prize for Joie de vivre
126254.jpg	trinkbrunnen.jpg	„Wasser Marsch“ für alle an der Merianstraße	"Water march" for everyone at the Merianstraße
126255.jpg	71-134121585--null--19-06-2018-14-49-51-030-.jpg	Jetzt sind Sandsäcke gefragt	Now sandpacks are in demand
126256.jpg	etwa-120-gaeste-kamen-ins-pfarrheim-zur-buerger-info-.jpg	330 Wohnungen für Weidenpesch	330 apartments for Weidenpesch
126258.jpg	haben-sich-mit-kostuemen-eingedeckt--gerda-wild--l---und-johanna-elkes--bild-rechts---ulrike--l---und-tamara-munsch--bild-mitte--standen-beratend---.jpg	Passendes für Engelchen und Teufelchen	Suitable for angels and devions
126259.jpg	die-kita-klein-herl-eroeffnet-wesentlich-spaeter-als-urspruenglich-geplant-.jpg	Eltern fühlen sich von der Stadt verschaukelt	Parents feel melted by the city
126260.jpg	kamlesh-chandna-praesentierte-ihre-geschichte-im-schattenspiel-.jpg	Spiel mit der eigenen Lebensgeschichte	Game with your own life story
126261.jpg	sabine-marquardt--2-v-l---bereitet-die-broetchen-fuer-den-backofen-vor-.jpg	Frisch und knusprig beim Chemiker	Fresh and crispy at the chemist
126262.jpg	das-buergerhaus-muetze-soll-eine-waermedaemmung-bekommen-.jpg	Fünf Millionen Euro für die Mütze	Five million euros for the cap
126263.jpg	patrick-coutu-beschaeftigt-sich-in-seinen-malerischen-und-plastischen-arbeiten-mit-komplexen-strukturen-.jpg	Unregelmäßiges aus Montreal	Irregular from Montreal
126264.jpg	arbeitsmarkt-migranten.jpg	Deutscher Arbeitsmarkt braucht Migranten aus Nicht-EU	German labor market needs migrants from non-EU
126265.jpg	urn-newsml-dpa-com-20090101-190212-99-949194-large-4-3.jpg	Schweighöfer und Ruby O. Fee bei Berlinale-Party	Schweighöfer and Ruby O. Fee at Berlinale-Party
126266.jpg	pyrotechnik-stadion.jpg	Dresden-Anhänger fackeln jede Menge Pyrotechnik im Stadion ab	Dresden pendant torch a lot of pyrotechnics in the stadium
126272.jpg	stau-die-hunderste.jpg	Bonner stehen laut Studie am meisten im Stau	Bonn stand the most in the traffic jam according to study
126275.jpg	amazon-paket.jpg	Das müssen Empfänger beachten	That must pay attention to the recipient
126277.jpg	urn-newsml-dpa-com-20090101-190212-99-949585-large-4-3.jpg	Letzter deutscher Beitrag startet im Berlinale-Wettbewerb	Last German Post starts in the Berlinale competition
126280.jpg	twenty-one-pilots.jpg	Wir verlosen Karten für das Konzert der Twenty Øne Piløts	We are giving away cards for the concert of Twenty Øne Piløts
126283.jpg	urn-newsml-dpa-com-20090101-190212-99-949898-large-4-3.jpg	Amazon kauft Anbieter von Wifi-Routern	Amazon buys provider of wifi routers
126291.jpg	hitler-bild-2.jpg	Angebliche Hitler-Bilder vor Auktion beschlagnahmt	Supposed Hitler images infiltrated in front of auction
126292.jpg	urn-newsml-dpa-com-20090101-190212-99-950260-large-4-3.jpg	Berlinale-Wettbewerb: Top oder Flop?	Berlinale Competition: Top or Flop?
126293.jpg	nuernberg-koellner.jpg	Sportvorstand Bornemann gefeuert – Trainer Köllner vor dem Aus	Sports Management Bornemann fired - coach Köllner in front of that
126294.jpg	urn-newsml-dpa-com-20090101-190212-99-949853-large-4-3.jpg	Experten: Kita-Milliarden nicht für Beitragsfreiheit nutzen	Experts: Do not use Kita-Billions for non-contrast
126297.jpg	seismogramm-symbol.jpg	Erneutes Erdbeben in Nacht zu Dienstag	Again earthquake in night to Tuesday
126298.jpg	geo-info-tafeln-ruenderoth.jpg	NRW-Stiftung bezahlt Geo-Info-Tafeln in Ründeroth	NRW Foundation pays Geo-info panels in Ründeroth
126299.jpg	71-143785664--null--11-02-2019-17-15-41-498-.jpg	Eitorfer Frank Bohlscheid liebt den Blick auf die Sterne	Eitorfer Frank Bohlscheid loves over the stars
126300.jpg	osaka-pokal.jpg	Osaka trennt sich überraschend von ihrem deutschen Trainer	Osaka is surprisingly separated from her German coach
126301.jpg	brennstoffzellen-busse-huerth.jpg	Brühl und Hürth als Modellregion ausgezeichnet	Brühl and Hürth awarded as a model region
126302.jpg	pflege-symbolbild-dpa.jpg	NRW-Gesundheitsminister von Idee einer Pflegeschule angetan	NRW Health Minister of idea of a nursing school
126305.jpg	jonah-hill-afp-neu.jpg	Jonah Hill überzeugt auch als Regisseur	Jonah Hill also convinces as a director
126307.jpg	harley-davidson.jpg	Harley Davidson stellt E-Motorrad und E-Scooter vor	Harley Davidson introduces e-motorcycle and e-scooter
126309.jpg	urn-newsml-dpa-com-20090101-190212-99-950768-large-4-3.jpg	Zehnte Staffel von „Pastewka” wird die letzte	Tenth season of "Pasteewka" will be the last one
126313.jpg	schweighoefer-und-ruby-berlinale.jpg	Matthias Schweighöfer und Ruby O. Fee zeigen sich bei Berlinale	Matthias Schweighöfer and Ruby O. Fee show up at Berlinale
126315.jpg	urn-newsml-dpa-com-20090101-190212-99-951103-large-4-3.jpg	Jury wirft Aachen Konfiszierung von Preisgeldern vor	Jury throws Aachen confiscation of prize money
126318.jpg	messi-barca.jpg	FC Barcelona leiht sich 140 Millionen Euro	FC Barcelona lends 140 million euros
126322.jpg	unfall-sao-paulo-ap-neu.jpg	Star-Journalist stirbt bei Hubschrauberabsturz	Star journalist dies at helicopter crash
126324.jpg	f1-vettel.jpg	Sky sichert sich Formel-1-Rechte bis 2020	Sky secures formula 1 rights to 2020
126326.jpg	urn-newsml-dpa-com-20090101-190212-99-951608-large-4-3.jpg	Englischer Weltmeister-Torwart Gordon Banks gestorben	English World Champion Torwart Gordon Banks Died
126328.jpg	urn-newsml-dpa-com-20090101-190212-99-951796-large-4-3.jpg	1. FC Nürnberg trennt sich von Trainer Köllner	1. FC Nuremberg separates from coach Köllner
126329.jpg	lucke-ap-neu.jpg	Bernd Lucke schreibt Brandbrief an AfD	Bernd Lucke writes fire letter to AfD
126330.jpg	prozess-gegen-katalanen.jpg	Prozess gegen katalanische Unabhängigkeitsführer hat begonnen	Process against Catalan Independence Guide has begun
126333.jpg	foto-pastewka.jpg	Schluss mit Comedy-Serie „Pastewka“	Final with comedy series "Pasteewka"
126334.jpg	71-143792330--null--11-02-2019-18-04-47-987-.jpg	Rathaus arbeitet an Plänen – Anbau soll Platz schaffen	Town Hall works on plans - cultivation should create place
126338.jpg	bioladen.jpg	Männer sind Bio-Muffel	Men are organic muffle
126339.jpg	sinfonia-forum.jpg	Westdeutsche Sinfonia Leverkusen spielt im Forum	Westdeutsche Sinfonia Leverkusen plays in the forum
126340.jpg	durchsuchungen-in-neuss.jpg	PKK-Vereinigungen verboten- Durchsuchungen in Neuss	PKK associations forbidden searches in Neuss
126342.jpg	feuerwehr-kuechenbrand-fichtestrasse-steinbuechel.jpg	Löschender Nachbar verhindert Schlimmeres bei Küchenbrand	Deleting neighbor prevents worse at Küchenbrand
126345.jpg	schwebebahn.jpg	Reparatur der Wuppertaler Schwebebahn hat begonnen	Repair of the Wuppertal hoverbahn has begun
126348.jpg	indien.jpg	Mutter und vier Kinder wegen Vorwurf der Hexerei ermordet	Mother and four children murdered for accusation of witchcraft
126349.jpg	urn-newsml-dpa-com-20090101-190212-99-953245-large-4-3.jpg	Glyphosat-Streit: EU will mehr Transparenz bei Zulassungen	Glyphosate dispute: EU wants more transparency with approvals
126350.jpg	spd-kreismitglieder-diskutieren.jpg	SPD hält an Lösung für den Kreishaus-Anbau in Euskirchen fest	SPD holds on solution for the district building cultivation in Euskirchen
126352.jpg	ksta-unfall-luedinghausen-pol.jpg	Autofahrer muss niesen und überschlägt sich	Motorists must sneeze and overthrow
126353.jpg	zittern-ist-training-korith.jpg	Mit diesem Training lassen sich Verspannungen wegzittern	With this workout, tension can be scraped away
126356.jpg	urn-newsml-dpa-com-20090101-190212-99-952905-large-4-3.jpg	Weitere Warnstreiks im öffentlichen Dienst	Further warning strikes in the public service
126357.jpg	willi-valder-maya-erdloch-porz-12-02-2019--5-.jpg	Kölner (59) lebt seit vier Monaten in Erdloch im Wald	Cologne (59) lives in the forest for four months in the forest
126359.jpg	urn-newsml-dpa-com-20090101-190212-99-953458-large-4-3.jpg	Woidke begrüßt Zeitplan für Kohle-Strukturwandel-Maßnahmen	Woidke welcomes timetable for coal structural change measures
126363.jpg	angeklagte-kinderaerzte-duesseldorf-120119.jpg	Kinderärzte nach Tod eines Siebenjährigen freigesprochen	Pediatricians after death of a seven-year-old acquainted
126393.jpg	schiff-rhein-feuer.jpg	Mit Kohle beladener Frachter brennt auf dem Rhein	With coal laden freighter burns on the Rhine
126364.jpg	vater-bringt-kind-zur-schule.jpg	Wenn Eltern die Angst um ihr Kind verrückt macht	If parents do the fear about their child crazy
126365.jpg	symbolbild-bahn.jpg	Planung für neue Bahn nach Mülheim macht Fortschritte	Planning for new train to Mülheim makes progress
126367.jpg	urn-newsml-dpa-com-20090101-190212-99-954243-large-4-3.jpg	Rätselraten um vorgebliche Amazon-Pakete - Konzern reagiert	Mystery rates for predictual Amazon packages - Group responds
126368.jpg	urn-newsml-dpa-com-20090101-190212-99-954407-large-4-3.jpg	Polizeischüler soll Widerstand geleistet haben	Police sound should have been resisted
126369.jpg	urn-newsml-dpa-com-20090101-190212-99-954395-large-4-3.jpg	Rätselraten um vorgebliche Amazon-Pakete: Konzern reagiert	Mystery rates for predictive Amazon packages: Group reacts
126371.jpg	aaronramsey.jpg	Juventus zahlt Aaron Ramsey Rekordgehalt	Juventus pays Aaron Ramsey record content
126372.jpg	bvruehl-feuer-paketwagen-mkl-2-.jpg	Lieferwagen brennt in Brühl aus – bis zu 250 Pakete verbrannt	Delivery truck burns out in Brühl - burned up to 250 packages
126374.jpg	eltern-mannheim-prozess.jpg	Pflegeeltern sollen Dreijährigen misshandelt haben	Fale parents are said to have mistreated three years
126375.jpg	ampeljeck.jpg	Bekommt Köln bald auch jecke Ampelmännchen?	Will Cologne soon also get Jecke's traffic lights?
126376.jpg	regina-king.jpg	Kölner Filmpalast lädt zur langen Oscar-Nacht	Cologne Filmpalast invites you to the Langen Oscar night
126377.jpg	michaelreschke.jpg	Sportvorstand Reschke entlassen – Hitzelsberger übernimmt	Sports Board Reschke released - Hitzelsberger takes over
126378.jpg	immi-praesidentin-miriam-chebabi-und-christoph-kuckelkorn.jpg	Immis dürfen 2020 im Kölner Rosenmontagszug mitgehen	IMMIS can go on 2020 in the Cologne Rose Monday train
126379.jpg	hawaii-ap-neu.jpg	Wintereinbruch auf Hawaii	Winter break in Hawaii
126380.jpg	mann-telefoniert-iphone.jpg	So werden Verbraucher jetzt vor betrügerischen Lock-Anrufen gewarnt	So consumers are now warned against fraudulent lock calls
126381.jpg	nutria.jpg	Nutrias dürfen bald in Bonn nicht mehr gefüttert werden	Nutrias can not be fed soon in Bonn
126383.jpg	71-143810423--null--12-02-2019-13-14-47-100-.jpg	Dahlemer Zochleiter geht Karnevalssonntag in „Rente“	Dahlemer Zochleiter goes Carnival Sunday in "pension"
126385.jpg	1901-top-jeck-cd.jpg	Alle brandneuen Karnevalshits auf einer CD	All brand new carnival hits on a CD
126386.jpg	djamel-laroussi.jpg	Chor will nordafrikanische Lieder ins Kölsche übertragen	Choir wants to transfer North African songs to the Kölsche
126387.jpg	jadon-sancho-hektik-am-flughafen.jpg	BVB-Stars Sancho und Diallo vergessen ihre Pässe	BVB stars Sancho and Diallo forget your passports
126389.jpg	ronaldo-cl.jpg	Die Champions League wird vorhersagbarer	The Champions League is predictable
126390.jpg	71-143790087--null--12-02-2019-14-18-36-878-.jpg	Einsatz eines Spezialbohrgerätes erforderlich	Use of a special drill unit required
126392.jpg	urn-newsml-dpa-com-20090101-190212-99-955220-large-4-3.jpg	Beschwerde-Bericht fragt auch nach äußerer Erscheinung	Complaint report also asks for external appearance
126394.jpg	modestedienstag.jpg	Neue Frist verzögert Modeste-Entscheidung	New deadline delayed modest decision
126395.jpg	arzt--symbolbild-.jpg	700 Uniklinik-Mitarbeiter in Köln streiken	700 university hospitals in Cologne strike
126396.jpg	urn-newsml-dpa-com-20090101-190212-99-955758-large-4-3.jpg	Fahrradfahrerin stirbt nach Zusammenstoß mit Lkw	Biking driver dies after collision with truck
126398.jpg	stau-symbolbild-dpa-neu.jpg	In dieser Stadt verlieren Sie die meiste Lebenszeit	In this city you lose most of the lifetime
126399.jpg	polizei-auf-der-duerener-strasse.jpg	Maskierter überfällt Juwelier in Köln-Lindenthal	Masked overflows jeweler in Cologne-Lindenthal
126400.jpg	urn-newsml-dpa-com-20090101-190212-99-955556-large-4-3.jpg	Noch viele Gewerbegebiete in NRW ohne Glasfaseranschluss	Still many commercial areas in NRW without glass fiber connection
126401.jpg	urn-newsml-dpa-com-20090101-190212-99-956022-large-4-3.jpg	Was Arbeitnehmer bei Kita-Streiks wissen müssen	What workers need to know about Kita strikes
126402.jpg	urn-newsml-dpa-com-20090101-190212-99-954755-large-4-3.jpg	Seehofer verbietet zwei PKK-Vereinigungen	Seehofer prohibits two PKK associations
126406.jpg	die-maedchensitzung-auf-der-einen-seite.jpg	Herren- und Mädchensitzung auf einmal im Kölner Sartory	Men's and girl session at once in Cologne Sartory
126407.jpg	urn-newsml-dpa-com-20090101-190212-99-956419-large-4-3.jpg	Schalkes früherer Manager Assauer in aller Stille beisetzt	Schalke's former manager Assauer influenced in peace
126409.jpg	koelner-dom-von-oben.jpg	Kölner Wissenschaftsrunde widmet sich Europa	Cologne Science Round is dedicated to Europe
126410.jpg	pkk-razzia-dpa.jpg	Razzia bei PKK-nahen Verlagen in Neuss – weit verzweigtes Netz	Raid at PKK-near publishers in Neuss - wide branched network
126412.jpg	ehrenfelder-moschee.jpg	Erstes Festival der Religionen in Köln	First festival of religions in Cologne
126414.jpg	assauer-schalke.jpg	Rudi Assauer im engsten Familienkreis beigesetzt	Rudi Assauer buried in the closest family circle
126417.jpg	urn-newsml-dpa-com-20090101-190212-99-957209-large-4-3.jpg	Tilda Swinton mit ihrer Tochter auf der Berlinale	Tilda Swinton with her daughter at the Berlinale
126419.jpg	71-143839389--null--12-02-2019-16-14-46-455-.jpg	Lange Staus nach Karambolage in Niederseßmar	Long congestion after Karambolage in Lower Seasmar
126420.jpg	feuerwehr-symbol-020119.jpg	Nachbar findet brennende Küchenhandtücher auf Herd	Neighbor finds burning kitchen towels on stove
126421.jpg	bayern-cl.jpg	Das Langeweile-Problem der Champions League	The boredom problem of the Champions League
126422.jpg	71-143840599--null--12-02-2019-15-52-36-433-.jpg	Sieger der 58. Mathe-Olympiade ausgezeichnet	Winner of the 58th Math Olympiad excellent
126424.jpg	71-141473276--null--11-12-2018-17-02-40-600-.jpg	Anwohner begründen Antrag auf Tempo-30-Zone	Residents justify application for tempo 30 zone
126426.jpg	brand-rohrmoser.jpg	Eine Person bei Hausbrand in Windeck schwer verletzt	A person in Hausbrand in WinDeck seriously injured
126427.jpg	karibikstrand.jpg	Firma sucht Weltenbummler und zahlt 6800 Euro fürs Urlaubmachen	Company seeks globetrotter and pays 6800 euros for the holiday
126430.jpg	urn-newsml-dpa-com-20090101-190212-99-954437-large-4-3.jpg	Große Tizian-Schau im Frankfurter Städel	Big tizian show in the Frankfurt Städel
126431.jpg	71-143833597--null--12-02-2019-15-51-54-331-.jpg	Milchentdecker-Tour macht Halt in Grundschule Becke	Milk Decker Tour Makes Stop in Elementary School Beck
126433.jpg	frankfurter-strasse-koeln-muelheim.jpg	Kölner Imbiss-Chef leidet psychisch massiv unter Messer-Angriff	Cologne snack boss suffers mentally massively under knife attack
126434.jpg	firma-oni.jpg	ONI Wärmetrafo steigert Umsatz auf 88 Millionen Euro	ONI heat transformer increases sales to 88 million euros
126436.jpg	leyla-gueven-hungerstreik2.jpg	Leverkusener beteiligen sich an Hungerstreik für Politikerin	Leverkusen participate in hunger strike for politician
126437.jpg	5f9c98006fd0a84d.jpg	Seehofer verbietet zwei kurdische Organisationen	Seehofer prohibits two Kurdish organizations
126438.jpg	stadion-krasnodar.jpg	„Leverkusen wird dort Top-Bedingungen vorfinden“	"Leverkusen will find top conditions there"
126440.jpg	kerpener-hund-saeureopfer-120219.jpg	Schäferhund in Kerpen mit Säure überschüttet	Shepherd shepherd in Kerpen with acidity
126442.jpg	alexa-voice-assistant-google-sprachassistent.jpg	„Die Maschine muss sich den Menschen annähern“	"The machine must approach the people"
126444.jpg	trinkwasserbrunnen.jpg	Diskussion um Wasserspender für Köln-Mülheim	Discussion about water dispensers for Cologne-Mülheim
126445.jpg	pendler-parkplaetze-stelzenautobahn-leverkusen.jpg	Kritik an der Verwaltung zum Parken unter der Stelze	Criticism of the administration for parking under the stilt
126449.jpg	unfall-lohmar-120219.jpg	19-Jähriger bei Unfall in Lohmar verletzt	19-year-old injured in accident in Lohmar
126456.jpg	urn-newsml-dpa-com-20090101-190212-99-958882-large-4-3.jpg	Meghan löst Trend mit Bananen-Botschaften aus	Meghan trends trend with banana embassies
126457.jpg	polizeiausweis.jpg	Zahl der Straftaten gegen Senioren in NRW steigt	Number of offenses against seniors in NRW rises
126460.jpg	joaqu%C3%ADn-el-chapo-guzm%C3%A1n.jpg	Hartes Urteil für den mexikanischen Drogenboss „El Chapo“	Hard judgment for the Mexican drug boss "El Chapo"
126462.jpg	miljoe-wohnzimmerkonzert-brasserie-aller-koloer-band.jpg	Miljö mit neuem Song „Einer	Miljö with new song "One, Dä Leev Häswe"
126463.jpg	urn-newsml-dpa-com-20090101-190212-99-954114-large-4-3.jpg	Sparkassenkunden halten an Sparbuch und Co. fest	Savings bank customers hold on savings account and Co.
126465.jpg	unfall-auffahrt-euskirchen.jpg	Fahrer zieht unvermittelt auf Autobahn rüber – Kleinkind verletzt	Driver suddenly pulls on highway over - toddler injured
126466.jpg	gouda-gerieben.jpg	Discounter Lidl ruft geriebenen Käse zurück	Discounter Lidl retrieves grated cheese
126468.jpg	ein-vw-polo.jpg	VW ruft 350 000 Polos zurück in die Werkstätten	VW calls 350,000 polos back to the workshops
126471.jpg	urn-newsml-dpa-com-20090101-190212-99-960774-large-4-3.jpg	Mozilla setzt für Firefox künftig auf KI von Spielefirma	Mozilla sets for Firefox in the future on Ki of game company
126474.jpg	die-moderatoren-herr-tobias-und-professor-doktor-otto-liebermann-fuehrten-durch-die-verschiedenen-experimente-.jpg	Eskalieren im Baykomm	Escaling in Baykomm
126475.jpg	lotte--alicia-von-rittberg--arbeitet-in-der-werkstatt-des-bauhaus-weimar-am-kleinen-schiffbauspiel-.jpg	Flucht vor dem Webstuhl	Escape in front of the loom
126477.jpg	71-143829171--null--12-02-2019-17-36-39-357-.jpg	„Guten Morgen	"Good morning, Barbarossaplatz, are you awake too?"
126478.jpg	nord-stream-2.jpg	EU einigt sich auf Regeln für Nord Stream 2	EU agrees on rules for North Stream 2
126479.jpg	paprika-gibt-es-in-unterschiedlichen-farben.jpg	Grün	Green, yellow, red - which paprika has the most vitamins?
126480.jpg	71-143847627--null--12-02-2019-17-43-21-803-.jpg	Planer sind optimistisch – Suche nach Lösung für Thielenbrucher Moor	Planner are optimistic - search for solution for Thielenbrucher Moor
126481.jpg	a1-frechen-120219.jpg	A1 zwischen Dreieck Erfttal und Frechen gesperrt	A1 between triangle Erfttal and cheeky locked
126482.jpg	steingarten-hitdorf.jpg	Leichlingen sieht sich dem Klimaschutz bereits verpflichtet	Leichlingen has already committed to climate protection
126483.jpg	marienschule-trauer-lehrer.jpg	Marienschule Opladen trauert um gestorbenen Lehrer	Marienschule Opladen mourns for died teachers
126484.jpg	gospel-chor-wiehl.jpg	Gospel Chor Wiehl & Band entfachen Begeisterungsstürme	Gospel Choir Wihl & Band Disconnect enthusiasm storms
126485.jpg	1202-ww-bilder-025.jpg	CDU will Rathaus-Areal umbauen – Diskussion über Parkhaus am Bahnhof	CDU wants to rebuild Rathaus-Area - Discussion about car park at the train station
126487.jpg	71-143378999--null--31-01-2019-15-53-27-353-.jpg	Wie das Brexit-Referendum ihre Identität verändert hat	How the Brexit referendum has changed your identity
126488.jpg	hundeshow-gewinner.jpg	Dieser Hund ist der neue Star in den USA	This dog is the new star in the USA
126789.jpg	urn-newsml-dpa-com-20090101-190213-99-963930-large-4-3.jpg	Anna Schudt sieht in Prügeleien unter Jungs auch Gutes	Anna Schudt sees in beatings under guys also good
126489.jpg	abitur-130219.jpg	Schuldirektoren kritisieren zu gute Abinoten	Scheduling worshipers criticize too good abincials
126492.jpg	trump-el-paso.jpg	Trump-Anhänger attackiert Kameramann	Trump pendant attacks cameraman
126493.jpg	ville-express-120219--1-.jpg	Sanierung laut Stadt abgeschlossen – so geht es weiter	Renovation completed according to the city - that's how it goes
126494.jpg	mauer-mexiko-130219.jpg	Das Debakel des Dealmakers Trump	The debacle of Dealmakers Trump
126496.jpg	kindergarten-gemuend-muesgesauel.jpg	Schleiden bekommt neue U3-Betreuungsplätze	Schleiden gets new U3 supporting places
126497.jpg	fischer-helene-dpa-neu.jpg	Helene Fischer verärgert ihre Fans	Helene Fischer upset her fans
126498.jpg	meredienstag.jpg	Jorge Meré hat noch eine Rechnung offen	Jorge Meré has another bill
126500.jpg	fuehrerschein-130219.jpg	Immer mehr Fahrschüler fallen durch die Prüfung	More and more driving students fall through the exam
126503.jpg	ice-dpa.jpg	ICE blockiert Gleise kurz vor Köln – Züge werden umgeleitet	ICE blocks tracks just before Cologne trains are redirected
126505.jpg	doerte-diemert.jpg	Kölner Verwaltung kann Steuern nicht eintreiben	Cologne administration can not drive taxes
