122355.jpg	urlaub-symbolbild.jpg	Der Resturlaub geht auf den Erben über	The rest leave goes on the heirs	 
122370.jpg	urn-newsml-dpa-com-20090101-190121-99-649677-large-4-3.jpg	Betrugsermittlungen im Krankenhauswesen stagnieren	Warring detections in the hospitalization stagnate	 
122374.jpg	jan-winkhaus-und-vier-freunde-beobachteten-einen-taeter-und-halfen-der-polizei-bei-der-ergreifung--foto--krasniqi.jpg	Für Zivilcourage ausgezeichnet	Excellent for civil courage	 
122375.jpg	britta-von-anklang-und-andreas-breiing-sind-die-buschtrommel-und-gastieren-im-badhaus-.jpg	Kabarett-Duo mit guten Vorsätzen	Cabaret duo with good intentions	 
122376.jpg	so-viele-blaeser-auf-einen-schlag-waren-wohl-noch-nie-in-der-kirche-an-der-marktstrasse--die-musiker-der-kantorei-und-ihre-koelner-kollegen-von----.jpg	„Heilix Blechle“ am Altar	"Heilix tin" at the altar	 
122377.jpg	75-jobs-sollen-bei-adient-in-entwicklung-und-projektmanagement-wegfallen--im-februar-beginnen-die-verhandlungen-.jpg	75 Mitarbeiter verlieren Job	75 employees lose job	 
122382.jpg	jan-boehmermann-palladium.jpg	Jan Böhmermann im Pelzmantel im Palladium	Jan Böhmermann in fur coat in the palladium	Jan Böhmermann
122383.jpg	kirsten-jahn-im-rat.jpg	Jahn zur Geschäftsführerin gewählt – eine Ausschreibung gab es nicht	Jahn elected managing director - a tender did not exist	Jahn
122384.jpg	emiliano-sala-cardiff.jpg	Fußballprofi Sala schrieb Nachricht aus Flugzeug	Football Professional Sala wrote message from plane	Sala
122385.jpg	bild-le-streusalz1.jpg	So bereitet sich Leverkusens Winterdienst vor	This is how Leverkusens is preparing winter service	 
122386.jpg	mango-schaelen-dpa.jpg	Mit diesem Trick reifen harte Mangos nach	With this trick tire hard mangos after	 
122387.jpg	siegtalstrecke-eitorf-2120119.jpg	So groß ist der Sanierungsstau auf der Siegstrecke	So big is the renovation jam on the winning route	 
122388.jpg	wind-kerpen.jpg	So könnte der Tagebau Hambach nach der Braunkohle aussehen	That's how the Tagau Hambach could look like the lignite	 
122389.jpg	rewemarkt-gemuend-220119.jpg	Neuer Rewe-Markt in Gemünd soll ab Frühjahr gebaut werden	New REWE market in Bünd will be built from spring	 
122390.jpg	engelmeier.jpg	SPD-Politikerin verteidigt Engagement für Ganey-Tikva-Verein	SPD politician defends engagement for Ganey Tikva Club	Ganey Tikva,Club
122391.jpg	roland-schimmel-pfennig-florist.jpg	„Blumen Pitschack“ am Hauptbahnhof muss schließen	"Flowers Pitschack" at the main train station must close	 
122395.jpg	evelyn-tag-12.jpg	Evelyn will schlauer werden – und sucht sich seltsamen Coach	Evelyn wants to be smarter - and seeks strange coach	Evelyn
122396.jpg	suessigkeitenmesse-koeln.jpg	Die Lust auf die Schokolade sinkt	The desire for the chocolate sinks	 
122404.jpg	fbi-washington.jpg	Selbst das FBI leidet unter dem Shutdown	Even the FBI suffers from the shutdown	 
122405.jpg	skm-troisdorf.jpg	SKM kümmert sich um Obdachlose – „Es muss niemand draußen sein“	SKM takes care of homeless - "Nobody has to be outside"	 
122406.jpg	kuertenerin-musical-220119.jpg	Kürtenerin mit mexikanischen Wurzeln spielt Mata Hari	Kener with Mexican roots plays Mata Hari	Kener,Mata Hari
122407.jpg	kita-einweihung-220119.jpg	Erftstädter SPD macht Druck bei Kita-Neubauten	Erfstädter SPD makes pressure at KITA new buildings	 
122409.jpg	kreuz-am-strassenrand-220119.jpg	„Ich saß fünf Stunden neben der Mutter – sie hat kein Wort gesagt“	"I sat five hours next to the mother - she did not say a word"	 
122410.jpg	fritzi-haberlandt-als-maxxie-schweiger.jpg	„Es ist schön	"It's nice that I'm a guy"	 
122412.jpg	urn-newsml-dpa-com-20090101-190123-99-680014-large-4-3.jpg	Kommt der Grüne Pfeil nur für Radfahrer?	Does the green arrow only come for cyclists?	 
122415.jpg	urn-newsml-dpa-com-20090101-190122-99-676051-large-4-3.jpg	Gericht entscheidet über Schulplatz-Klage	Court decides on school plague	 
122421.jpg	adenauer-haus-ruine-in-der-eifel.jpg	Unternehmer zahlt rund 35.000 Euro für Ruine in der Eifel	Businessman pays around 35,000 euros for ruin in the Eifel	 
122422.jpg	urn-newsml-dpa-com-20090101-190122-99-676076-large-4-3.jpg	Gericht verhandelt über fristlose Kündigung von Professorin	Court negotiates about termination without notice of professor	 
122423.jpg	urn-newsml-dpa-com-20090101-190123-99-681614-large-4-3.jpg	Anne Hathaway will 18 Jahre auf Alkohol verzichten	Anne Hathaway wants to give up alcohol for 18 years	Anne Hathaway
122424.jpg	innenstadt-hof.jpg	Deutschlands Innenstädte haben ein Problem	Germany's inner cities have a problem	 
122426.jpg	urn-newsml-dpa-com-20090101-190123-99-681741-large-4-3.jpg	Volkswagen bietet für drei Monate bundesweite Wechselprämie	Volkswagen offers nationwide exercise for three months	 
122427.jpg	kameradschaftshaus-in-vogelsang.jpg	NRW-Stiftung gibt 100.000 Euro für zweiten Teil von Rotkreuz-Museum	NRW Foundation gives 100,000 euros for second part of Rotkreuz Museum	 
122430.jpg	erp-ortsbuergermeister.jpg	So tickt der neue Ortsbürgermeister von Erftstadt-Erp	So the new local citizens master of Erftstadt-ERP	 
122431.jpg	oberbergische-bahn.jpg	In Overath stoppen Züge an einer Phantom-Haltestelle – als Test	In Overath, trains stop at a phantom stop - as a test	Overath
122432.jpg	71-143006778--null--22-01-2019-17-39-32-598-.jpg	Zu Besuch bei Spezialisten	Visitingspecialists	 
122433.jpg	71-143001642--null--23-01-2019-09-59-06-532-.jpg	Schweben	Float, Tumbling, Diving	 
122434.jpg	urn-newsml-dpa-com-20090101-190123-99-681983-large-4-3.jpg	Diskussion über Akustik in der Elbphilharmonie	Discussion about acoustics in the Elbphilharmonie	Elbphilharmonie
122436.jpg	trump-acosta.jpg	Trump rüffelt erneut Medien und nimmt Sprecherin in Schutz	Trump me again media and takes a spokeswoman in protection	Trump
122438.jpg	urn-newsml-dpa-com-20090101-190123-99-681572-large-4-3.jpg	Chelsea Clinton erwartet ihr drittes Kind	Chelsea Clinton expects her third child	Chelsea Clinton
122439.jpg	wolsberg---christian-presser-und-jonas-derlaber-entfernen-felsplatten.jpg	Spezialisten aus Saarland sichern alten Steinbruch	Specialists from Saarland secure old quarry	 
122442.jpg	le-topos-jazz-lev--2-.jpg	Die Erfolgsgeschichte des Topos wird fortgesetzt	The success story of the topos is continued	 
122454.jpg	handschellen-symbol-230119.jpg	Bruder von Berliner Clanchef Abou-Chaker festgenommen	Brother of Berlin Clanchef Abou-Chaker arrested	Brother of,Berlin Clanchef,Abou-Chaker
122455.jpg	strobel-verletzung.jpg	Strobel bedankt sich bei Kölner Fans	Strobel thanks Cologne fans	Strobel
122456.jpg	aerzte--1-.jpg	Lungenärzte geben Entwarnung: „Tote durch Feinstaub sieht man nie“	Pulmonary doctors give all-clear: "Dead by fine dust you never see"	 
122457.jpg	gruener-pfeil-fuer-radfahrer.jpg	Kommt jetzt der Grünpfeil für Radfahrer?	Is the green arrow now for cyclists?	 
122458.jpg	urn-newsml-dpa-com-20090101-190121-99-661971-large-4-3.jpg	Verletzter Strobel feuert DHB-Team aus Klinik an	Injured Strobel fires DHB team from clinic	Strobel
122461.jpg	urn-newsml-dpa-com-20090101-190123-99-682913-large-4-3.jpg	Lungenexperten stellen Feinstaub- und NOx-Grenzwerte infrage	Pulmonary experts ask fine dust and NOx limits	 
122462.jpg	polizei-absperrband-vor-haus-polizeieinsatzwagen.jpg	Bewaffneter Mann verschanzt sich in Flüchtlingsunterkunft	Armed man entrenches itself in refugee accommodation	 
122463.jpg	b-schweighoefer-230119.jpg	Matthias Schweighöfer bricht Konzert in Erfurt ab	Matthias Schweighöfer breaks concert in Erfurt	Matthias Schweighöfer
122466.jpg	vu-burscheid-20190123-101027.jpg	Beim Überholmanöver Telefonmast umgefahren	Transferred in the overtaking maneuver telephone mast	 
122467.jpg	bild-designer.jpg	Dolce & Gabbana-Model bereut Tolpatsch-Aufritt mit Stäbchen	Dolce & Gabbana Model regrets Tolpatschritt with chopsticks	 
122468.jpg	veedelsspaziergang-kais-setti.jpg	Kais Setti ist ein Junge vom Kölner Eigelstein	Kais Setti is a boy from the Cologne eggelstein	Kais Setti
122469.jpg	dpa-frauen-stehen-am-ticket-automaten.jpg	Azubi-Ticket in NRW kommt zum 1. August	Azubi ticket in NRW comes from 1 August	 
122472.jpg	fc--geis-im-training.jpg	„Uns geht es als Fußballprofis doch brutal gut“	"We are as a football professionally but brutally good"	 
122473.jpg	seehofer-migrationsbericht.jpg	16 Prozent weniger Asylanträge als im Vorjahr	16 percentfewer applicationsthan last year	 
122478.jpg	papst-franziskus-app.jpg	Gläubige können jetzt per App mit dem Papst beten	Believers can now pray via app with the Pope	 
122479.jpg	urn-newsml-dpa-com-20090101-190123-99-684503-large-4-3.jpg	Sebastian Koch von Filmkritik genervt	Sebastian chef of movie criticism annoyed	Sebastian
122481.jpg	71-133482678--null--03-06-2018-17-19-27-440-.jpg	Wechsel der Intendanz am Schauspiel Köln	Change ofdirector atthe Cologne Theater	 
122486.jpg	lev-autobahnbruecke.jpg	Sperrung im Autobahnkreuz Leverkusen-West	Closure inKreuz Leverkusen-West	 
122489.jpg	malu-dreyer-dpa.jpg	Malu Dreyer kommt zur Feier der Hennefer SPD	Malu Dreyercomesto celebrate theSPDHennef	Malu Dreyercomesto
122490.jpg	klettern-1-jpg.jpg	15 Dinge	15things youcan dofor freein Cologne	 
122492.jpg	5f9c6e001d9e8bfe.jpg	AfD-Abgeordnete verlassen Gedenkfeier für NS-Opfer	AFDMPsleavecommemoration ofNazi victims	 
122493.jpg	dpa-bahnsteig.jpg	Mobilitätsstationen an Bahnhöfen im Kreisgebiet geplant	Mobilitystationsplannedat railway stationsin the district	 
122495.jpg	gefaengnis-jva-symbolbild.jpg	Festgenommener Mann flieht aus Polizeigewahrsam	Detaineemanescapes frompolice custody	 
122496.jpg	braunkohltagebau-hambach.jpg	Braunkohleausstieg soll Verbraucher nicht belasten	Ligniteexitshouldnot burdenconsumers	 
122497.jpg	fachhochschule-bad-muenstereifel.jpg	Fachhochschule in Bad Münstereifel soll erweitert werden	University of Applied Sciencesin BadMünstereifelto be expanded	 
122499.jpg	handball-230119.jpg	Deutsche Mannschaft will siegreichen Abschied aus Köln	German teamwantsvictoriousfarewellfrom Cologne	 
122502.jpg	urn-newsml-dpa-com-20090101-190123-99-685630-large-4-3.jpg	U21-Coach Kuntz: Fehlende U23-Teams sind problematisch	U21coachKuntz: MissingU23teamsare problematic	 
122508.jpg	fahndungsfoto-dortmund.jpg	Polizei fahndet nach möglicherweise bewaffnetem Serien-Einbrecher	Police are looking for potentially armed series burglar	 
122510.jpg	5f9c5600d253c09a.jpg	Blauzungenkrankheit bei Rindern in Rheinland-Pfalz	Bluetonguein cattle inRhineland-Palatinate	Bluetonguein
122513.jpg	schweineunfall.jpg	Mehrere Tiere sterben bei Unfall mit Schweinetransporter in Bonn	Several animals die in accident with pig transporter in Bonn	 
122515.jpg	symbolbild-feuerwehreinsatz4-cfeuerwehrundrettungsdienstbonn.jpg	Feuerwehr zieht versunkenes Auto aus dem Rhein	Fire department draws sunken car out of the Rhine	 
122517.jpg	innenminister-nrw-herbert-reul.jpg	Landtag ruft zu Kampf gegen Rechts auf	Landtag calls to fight against right	Landtag
122520.jpg	foto-parken--1-.jpg	Stadt darf Männer nicht ausschließen	Citymust not excludemen	 
122521.jpg	urn-newsml-dpa-com-20090101-190123-99-681754-large-4-3.jpg	Strompreis soll beim Kohleausstieg nicht zu stark steigen	Electricity price should not rise too much in the coal outward exit	 
122523.jpg	afp-1ch56m.jpg	Cristiano Ronaldo ist trotz Verurteilung nicht vorbestraft	CristianoRonaldohas no criminal record, despitecondemnation	 
122528.jpg	71-142985309--null--22-01-2019-17-01-23-476-.jpg	Bundesliga kommt in die Kletterhalle	Bundesligacomes to theclimbing gym	 
122529.jpg	71-142993206--null--23-01-2019-14-34-21-362-.jpg	Bildung per Bogenstrich	Educationbybowing	Educationbybowing
122534.jpg	koeln-hauptbahnhof-am-tag.jpg	Leverkusener Polizist schnappt in Freizeit vorbestraften Taschendieb	Leverkusenpolicemansnapped intoLeisureconvictedpickpocket	 
122537.jpg	bolt-fussball.jpg	Bolt beendet seine Fußball-Karriere	Boltendedhis football career	Boltendedhis
122542.jpg	le-baustellenbuero-straszen-nrw--1-.jpg	Informationen demnächst direkt an der Brücke	Information available soonjust across the bridge	 
122543.jpg	urn-newsml-dpa-com-20090101-190122-99-665346-large-4-3.jpg	Der Unbeugsame: Nikolaus Brender wird 70	Cool Hand Luke:Nikolaus Brender70	Nikolaus Brender70
122544.jpg	volvo-verbrennungsmotor.jpg	Volvo ruft 219.000 Autos zurück	Volvogets219,000carsback	 
122545.jpg	haie-lacroix.jpg	Lacroix ändert das KEC-Powerplay	Lacroixchanges theKECPowerplay	 
122546.jpg	der-verdaechtige-ali-b-.jpg	Staatsanwaltschaft erhebt Anklage gegen Ali B.	Prosecutorbringing chargesagainstAli B.	 
122549.jpg	22012019hohenlind0771.jpg	Beate Appenrodt ist neue Chefärztin in Hohenlind	BeateAppenrodt'snewhead doctorinHohenlind	 
122552.jpg	urn-newsml-dpa-com-20090101-190123-99-689111-large-4-3.jpg	VW bietet Tausch-Rabatte für Diesel jetzt bundesweit an	VWoffersexchangerebatesfor dieselnownationwideat	 
122555.jpg	urn-newsml-dpa-com-20090101-190123-99-689381-large-4-3.jpg	Mertesacker feiert Comeback im Ü32-Team von Pattensen	Mertesackercelebratescomeback inÜ32teamPattensen	 
122556.jpg	greta-thunberg-in-davos.jpg	Schwedische Klimaaktivistin Thunberg reist mit dem Zug nach Davos	Swedish climateactivistThunbergtravelsby train toDavos	 
122557.jpg	schnee-monheim-2.jpg	Das sind die schönsten Schneebilder aus dem Rheinland	These are themost beautifulsnow picturesfrom the Rhineland	 
122559.jpg	urn-newsml-dpa-com-20090101-190123-99-689915-large-4-3.jpg	Henckel von Donnersmarck: „Ich bin da sowieso gelassen”	Henckelvon Donnersmarck:"I'm hereanywayleft"	Henckelvon Donnersmarck
122560.jpg	kroatiennhandball.jpg	Kroatien schreibt Beschwerdebrief an Weltverband	Croatiawritesletter of complaint tothe World Association	 
122561.jpg	wu-schnee--2-.jpg	Burscheid und Leichlingen sind gut vorbereitet	BurscheidLeichlingenandare well prepared	 
122562.jpg	urn-newsml-dpa-com-20090101-190123-99-688097-large-4-3.jpg	Vox zeigt Doku-Reihe „Wir sind klein und ihr seid alt”	Voxshowsdocumentary series"We are smalland you areold"	 
122564.jpg	alario-bayer.jpg	Stürmer Lucas Alario vor dem Absprung?	ForwardLucasAlariobefore the jump?	 
122565.jpg	urn-newsml-dpa-com-20090101-190122-99-668040-large-4-3.jpg	„Die Rückkehr des Pokals”: Eintracht dokumentiert Mai-Nacht	"The return of theCup":EintrachtdocumentedMayNight	EintrachtdocumentedMayNight
122568.jpg	max-videochat.jpg	Hoffnung für an Leukämie erkrankten Vater aus Bad Münstereifel	Hope forleukemiadiseasedfatherfrom BadMünstereifel	 
122571.jpg	71-143037707--null--23-01-2019-16-57-25-421-.jpg	Landrat verleiht Medaille an Ingrid Grabandt-Lahr	Districtgivesmedalto IngridGrabandt-Lahr	Districtgivesmedalto IngridGrabandt-Lahr
122572.jpg	kolumnen-bertrams.jpg	Verfassungsschutz-Chef Haldenwang stigmatisiert die AfD	Constitutional ProtectionchiefHaldenwangstigmatizedAFD	 
122574.jpg	notarzt.jpg	Schüler nach Schlägerei an Bushaltestelle schwer verletzt	Studentsafter brawlatbus stopseriously injured	 
122578.jpg	71-143042159--null--23-01-2019-18-20-30-063-.jpg	Für Einkaufssituation in Wipperfürth gibt’s eine Drei	Forshopping situationinWipperfurth'sa three	 
122599.jpg	pfleger-unter-verdacht.jpg	Pfleger wegen Missbrauchsverdacht festgenommen	Nursesarrested forsuspected abuse	 
122581.jpg	finanzamt.jpg	Finanzamt Wuppertal arbeitet am schnellsten	Tax officeWuppertalworks the fastest	 
122584.jpg	gleise-deutsche-bahn-koelner-hauptbahnhof.jpg	Engpass-Manager sollen für pünktliche Züge in Köln sorgen	Bottleneckmanagershouldensureon-time arrivalsin Cologne	 
122587.jpg	claes-oldenburg-cone.jpg	Claes Oldenburg wird 90 – Köln ziert seine umgedrehte Eistüte	ClaesOldenburgis90-Colognerecognizes itsinvertedice cream cone	 
122590.jpg	fc--modeste-und-wehrle.jpg	Diese Optionen hat der 1. FC Köln im Fall Modeste	These optionshavethe1. FCColognein the caseModeste	 
122591.jpg	cordoba-bochum.jpg	Córdoba schießt 1. FC Köln zum Test-Sieg gegen Bochum	Córdobashoots1. FCKölnforTestwin againstBochum	 
122592.jpg	guido-cantz-karneval-engelskirchen.jpg	Jecke Damen eröffnen Karnevalssession in Engelskirchen	JeckeLadiesOpencarnival seasonin Engelskirchen	 
122594.jpg	kirsten-jahn.jpg	Jahn weist Vergleiche mit Börschel-Affäre zurück	JahnhasComparisonsback withBörschelaffair	 
122601.jpg	juan-guaido.jpg	Präsident Maduro bricht Beziehungen zu den USA ab	PresidentMadurobreaks offrelations with the US	 
122609.jpg	gemeinsame-praesentation-der-zertifikate--von-links---karsten-koenig--technische-fuehrungskraft-strom---heinz-esser--geschaeftsfuehrer-deutscher-verein---.jpg	Erfolgreiche Selbstkontrolle	Successfulself-control	 
122611.jpg	mars-statue.jpg	Leverkusener „Mars“-Statue zurück in Dresden	Leverkusen"Mars" statuebackin Dresden	 
122615.jpg	trump-240119.jpg	Trump verschiebt Rede zur Lage der Nation wegen Shutdowns	TrumpshiftsState of theNationbecause ofshutdowns	 
122617.jpg	kratzer-am-auto.jpg	Muss bei einem Unfall immer die Polizei kommen?	Mustalways comein an accidentthe police?	 
122618.jpg	viehplaetzchen-viertel---ehepaar-engels.jpg	Anwohner des Viehplätzchen Viertels sind frustiert	Residentsofcattlecookiesdistrictarefrustrated	 
122619.jpg	marktplatz-1.jpg	Eitorfer gegen Pläne zur Marktplatz-Umgestaltung	Eitorferagainstplans tomarketplacetransformation	 
122620.jpg	an-der-langen-heide-3.jpg	GWG Rhein-Erft investiert zwei Millionen Euro in Sozialwohnungen	GWGRhein-Erftinvestedtwo millioneurosin social housing	 
122621.jpg	le-fahrradboxen-opladen.jpg	Teilen statt Kaufen – 300 Leihräder kommen	Partsinstead of purchase- 300bicyclescome	 
122622.jpg	bgl-kreisel-1.jpg	Begriffe sollen in den Stadtmitte-Kreisel gestanzt werden	Terms are to bepunched in thetown centerroundabout	 
122623.jpg	bastian-muskeln.jpg	Bastian Yotta droht deutschen TV-Zuschauern	BastianYottathreatensGermanTV viewers	 
122626.jpg	71-143045561--null--23-01-2019-17-09-44-907-.jpg	Umzug im Februar – die Justiz kann schon packen	Movingin February-the judiciarymaysoon seize	 
122627.jpg	urn-newsml-dpa-com-20090101-190123-99-688595-large-4-3.jpg	Aufregerthema: Hannover führt gendergerechte Sprache ein	Aufregerthema: Hannoverintroducesgender-neutral language	 
122628.jpg	maischberger-gauland.jpg	Gauland vergleicht Höcke mit Kohl – Runde ist fassungslos	GaulandcomparesHöckewith cabbage-roundis stunned	 
122631.jpg	polizei-symbol-240119.jpg	17-Jähriger in Klassenraum mit Schlagstöcken verprügelt	17-year-oldbeateninclassroomwith batons	 
122632.jpg	sala-bild-frankreich.jpg	Helfer halten Sala für tot – Suche nach Flugzeug unterbrochen	HelperholdSaladead-Searchaircraftinterrupted	 
122636.jpg	71-143057856--null--23-01-2019-17-04-16-219-.jpg	Brücke über den Dreisbach wird umfassend saniert	Bridge over theDreisbachiscomprehensively refurbished	 
122637.jpg	71-143063410--null--23-01-2019-16-56-30-021-.jpg	Spielgeräte sollen Refrather Park retten	Playground equipmentshouldsaveRefratherPark	 
122638.jpg	dpa-strafgesetzbuch.jpg	Leverkusener für Belästigung und Überfall auf Ex-Freundin verurteilt	Leverkusensentencedforharassment andattack onex-girlfriend	 
122639.jpg	71-143062817--null--23-01-2019-17-35-07-108-.jpg	Gemeinde Kall nimmt Brücke genauer unter die Lupe	MunicipalityKalltakesa closer look atBridge	 
122640.jpg	fussgaengertunnel-bruehl.jpg	Arbeiten im Fußgängertunnel stehen kurz vor dem Abschluss	Working in thepedestrian tunnelareclose to completion	 
122641.jpg	hallenbad-besucher-finden-hier-oft-keinen-parkplatz-mehr-.jpg	Erfolglos bei der Parkplatzsuche	Unsuccessful infinding a parking space	 
122642.jpg	ein-grossformatiges-werbeplakat-war-gegenueber-neusser-platz-und-agneskirche-zu-sehen-.jpg	Die Hausfassade als riesiges Werbeplakat	Thebuilding facadeas a giantbillboard	 
122643.jpg	jonathan-schmitt-und-rachel-bozkurt-ueberreichten-bernd-schinzel--v-l---den-spendenscheck-.jpg	Kreuzband-Operation dank Spende	Cruciate ligamentsurgerythanks todonation	 
122645.jpg	die-flaeche-hinter-dem-senioren-zentrum-diente-einst-als-parkplatz--jetzt-ist-sie-abgesperrt-.jpg	Sechs Parkplätze für ein Altenzentrum	Sixparking spaces fora retirementcenter	 
122646.jpg	bruno-odenthal-und-christoph-schmitz--v-r---gratulierten-rolf-udelhoven-.jpg	Der erste Vogel fiel vor 425 Jahren	Thefirst birdwas425 years ago	 
122647.jpg	die-fuenf-jungs-von-palaver--florian-jaeger--simon-jekosch--sebastian-gross--julien-keller-und-justus-vosen--v-l-n-r---.jpg	Vom Heumarkt ins Wohnzimmer	FromHaymarketto the living room	 
122648.jpg	eindrucksvoll-praesentierte-sich-der-naerrische-tanz-nachwuchs-beim-paenz-dance--jedes-kind-bekam-ein-erinnerungsbild-.jpg	Große Bühne für kleine Narren	Big stagefor smallfools	 
122650.jpg	im-olympiamuseum-war-auch-koelnbegeistert-schirmherr-ingo-froboese--l---neben-rainer-albishausen--mit-fahne---sabine-lattek--3--v-r---von-der-marie---.jpg	Im Laufschritt zum Stadion	At a runto the stadium	 
122656.jpg	urn-newsml-dpa-com-20090101-190123-99-691235-large-4-3.jpg	Deutsche Filmstars feiern in München	Germanmovie starscelebratein Munich	 
122658.jpg	hannover-gendergerechte-sprache.jpg	Hannover wird für „Lehrende“ und „Wählende“ angefeindet	Hannoverisattackedfor "teachers" and "dialing"	Hannoverisattackedfor
122664.jpg	urn-newsml-dpa-com-20090101-190124-99-698010-large-4-3.jpg	Hotelbranche klagt über unechte Buchungen aus dem Ausland	Hotel industrycomplains offakebookingsfrom abroad	 
122665.jpg	bauarbeiten-auf-einer-autobahn.jpg	Brückenbaustellen auf NRW-Autobahnen sollen schneller fertig werden	BridgeconstructiononNRWhighways to becompletedmore quickly	 
122667.jpg	amazon-roboter-scout.jpg	Amazon schickt Liefer-Roboter „Scout“ zu den Kunden	Amazonsendsdeliveryrobot"Scout"to customers	 
122668.jpg	urn-newsml-dpa-com-20090101-190124-99-698305-large-4-3.jpg	Stauforscher lehnt Tempolimit auf Autobahnen ab	Jamresearchersrejectsspeed limiton motorwaysfrom	 
122669.jpg	vor-allem-rinder-sind-gefaehrdet--symbolbild-.jpg	Blauzungenseuche bedroht Tausende Höfe in der Region	Bluetonguediseasethreatensthousands offarms inthe region	 
122675.jpg	slippies-09.jpg	Endlich warme Füße an eisigen Wintertagen	Finallyfeet warmoncold winterdays	 
122676.jpg	urn-newsml-dpa-com-20090101-190124-99-698461-large-4-3.jpg	Müssen Männer Frauenparkplätze frei halten?	Menhaveparking spaces for womenholdfree?	 
122678.jpg	urn-newsml-dpa-com-20090101-190124-99-698507-large-4-3.jpg	Malaysia mit neuem König - Sultan Abdullah übernimmt	Malaysiawith a newking-SultanAbdullahtakes over	 
122680.jpg	honrath-fertig.jpg	Arbeiten am Bahnsteig Honrath sollen am 1. Februar beendet sein	Work on theplatformHonrathto be completedon 1 February	 
122681.jpg	bgl-busbahnhof.jpg	Jahresbilanz für den Rheinisch-Bergischen Kreis	Annual balance sheet oftheRheinisch-Bergisch district	 
122682.jpg	naturgut-ophoven.jpg	Naturgut Ophoven stellt neues Angebot vor	NaturgutOphovenintroducesa new listing	 
122692.jpg	wolff-gi-neu--1-.jpg	So ticken die deutschen Handballer	SoticktheGerman handball team	 
122694.jpg	visualisierung-der-lidl-plaene.jpg	Discounter will in Köln Wohnungen über Filialen bauen	Discounterwants to buildin Cologneapartments overstores	 
122695.jpg	urn-newsml-dpa-com-20090101-190124-99-696997-large-4-3.jpg	Rebecca Ferguson hat geheiratet	Rebecca Fergusonhas married	Rebecca Fergusonhas
122699.jpg	foto-koenig.jpg	Malaysia hat einen neuen König gewählt	Malaysiahas chosena new king	 
122703.jpg	tante-ju.jpg	„Tante Ju“ fliegt nicht mehr	"AuntieJu"does not flymore	 
122704.jpg	london-big-ben-union-jack-dpa.jpg	Was der Brexit für Reisende bedeutet	WhattheUnited Kingdom and Gibraltar European Union membership referendumfor travelersmeans	 
122705.jpg	lotto-dpa-neu--1-.jpg	Drei Tipper knacken Lotto-Jackpot	ThreeTippercracklottery jackpot	 
122707.jpg	urn-newsml-dpa-com-20090101-190124-99-700319-large-4-3.jpg	Ford fährt in Europa Verlust ein	Fordtravelsin Europea loss	 
122708.jpg	niagara-afp-neu.jpg	Niagarafälle sind teilweise eingefroren	Niagara Falls ispartially frozen	 
122709.jpg	urn-newsml-dpa-com-20090101-190124-99-699935-large-4-3.jpg	Neubau-Mieten für viele Durchschnittsverdiener viel zu hoch	Newrentsfor manyaverage earnersfar too high	 
122711.jpg	supermarkt-prozess-stromschlag.jpg	Ladenbetreiber zu Bewährungsstrafe verurteilt	sentencedstore ownerstoprobation	 
122714.jpg	zivilcourage.jpg	Wie diese junge Kölnerin eine Frau vor der Vergewaltigung rettete	Asthis youngKölnerinsaveda womanfrom being raped	 
122720.jpg	71-143067821--null--24-01-2019-11-38-35-511-.jpg	Aus dem Leben einer Edelweißpiratin	The Life of aEdelweißpiratin	 
122721.jpg	foto-knox.jpg	Ex-Mordverdächtige Amanda Knox bekommt Entschädigung	Ex-murdersuspectAmanda Knoxgetscompensation	Ex-murdersuspectAmanda Knoxgetscompensation
122723.jpg	urn-newsml-dpa-com-20090101-190124-99-701257-large-4-3.jpg	Hype und Streit um Leonardo da Vinci	Hype andcontroversy overLeonardoda Vinci	Vinci
122724.jpg	kirsten-jahn-2014.jpg	Oberbürgermeisterin Reker stimmte für Jahn	MayorRekervoted forJahn	 
122727.jpg	urn-newsml-dpa-com-20090101-190124-99-701351-large-4-3.jpg	Neuer Intendant des Schauspiels Köln kommt aus Salzburg	New directorof the playcomes fromCologneSalzburg	 
122736.jpg	urn-newsml-dpa-com-20090101-190124-99-702423-large-4-3.jpg	Einstellungen zur Migration: Bedingt willkommen	Settings formigration:Duewelcome	 
122738.jpg	frauenparkplaetze.jpg	Ungefragte Hilfe von Männern – nicht nötig!	Unsolicitedhelp frommen-not necessary!	 
122739.jpg	emoji-als-fragezeichen.jpg	Warum werden manchmal Fragezeichen statt Emojis angezeigt?	Whyquestion marks aresometimesdisplayed insteademoji?	 
122742.jpg	ec-dpa-neu.jpg	Betrunkener Mann springt auf anrollenden Zug auf	Drunk manjumps upononcomingtrain	 
122743.jpg	pintol-fortuna.jpg	An Fortuna Kölns vorderster Front	AtFortunaColognevordersterFront	 
122745.jpg	ziegen-260517.jpg	Köln wird zum Sperrgebiet für Blauzungenkrankheit erklärt	Cologneisdeclared a prohibited areaforbluetongue	 
122747.jpg	galgo.jpg	Hundeliebhaber laufen Protestmarsch zum Kölner Heumarkt	Dog loversrunningprotest marchto the CologneHeumarkt	 
122749.jpg	neugeborene-babys.jpg	Das sind die Aufsteiger-Vornamen 2019	These are themovers-name2019	 
122751.jpg	71-143075297--null--24-01-2019-13-52-23-908-.jpg	Pastewka feiert Premiere im Kölner Cinedom	Pasteewka celebrates premiere in Cologne Cinedom	 
